,SRS011061,SRS011134,SRS012902,SRS054956
Bacteroides_vulgatus_ATCC_8482_glu_L,54.1546,30.9562,218.4112,0
Bacteroides_vulgatus_ATCC_8482_gly,20,15.4781,20,0
Bacteroides_vulgatus_ATCC_8482_glyb,0,0,0,0
Bacteroides_vulgatus_ATCC_8482_glyclt,54.1546,9.2194,1.6239,0
Bacteroides_vulgatus_ATCC_8482_glygn2,0,0,0,0
Bacteroides_vulgatus_ATCC_8482_glygn4,0,0,0,0
Bacteroides_vulgatus_ATCC_8482_glygn5,0,0,0,0
Bacteroides_vulgatus_ATCC_8482_gncore1,1,1,1,0
Bacteroides_vulgatus_ATCC_8482_gncore2,1,1,1,0
Bacteroides_vulgatus_ATCC_8482_gsn,54.1546,26.1351,81.5465,0
Bacteroides_vulgatus_ATCC_8482_gua,54.1546,19.3937,65.3269,0
Bacteroides_vulgatus_ATCC_8482_h2,54.1546,30.9562,218.4112,0
Bacteroides_vulgatus_ATCC_8482_h2o,54.1546,30.9562,218.4112,0
Bacteroides_vulgatus_ATCC_8482_h2s,1.006,1.0034,1.0242,0
Bacteroides_vulgatus_ATCC_8482_h,54.1546,30.9562,218.4112,0
Bacteroides_vulgatus_ATCC_8482_hdca,54.0026,30.8694,178.4124,0
Bacteroides_vulgatus_ATCC_8482_hg2,0,0,0,0
Bacteroides_vulgatus_ATCC_8482_ind3ac,0,0,0,0
Bacteroides_vulgatus_ATCC_8482_ins,27.0773,15.4781,91.1906,0
Bacteroides_vulgatus_ATCC_8482_inulin,0,0,0,0
Bacteroides_vulgatus_ATCC_8482_isobut,27.0773,15.4781,109.2056,0
Bacteroides_vulgatus_ATCC_8482_isocapr,27.0773,15.4781,109.2056,0
Bacteroides_vulgatus_ATCC_8482_isoval,13.5386,7.7391,54.6028,0
Bacteroides_vulgatus_ATCC_8482_k,2e-08,1e-08,9e-08,0
Bacteroides_vulgatus_ATCC_8482_kesto,0,0,0,0
Bacteroides_vulgatus_ATCC_8482_kestopt,0,0,0,0
Bacteroides_vulgatus_ATCC_8482_kestottr,0,0,0,0
Bacteroides_vulgatus_ATCC_8482_lac_D,54.1546,30.9562,218.4112,0
Bacteroides_vulgatus_ATCC_8482_lac_L,0,0,0,0
Bacteroides_vulgatus_ATCC_8482_lcts,4.1267,4.1267,4.1267,0
Bacteroides_vulgatus_ATCC_8482_leu_L,54.1234,30.9384,218.2855,0
Bacteroides_vulgatus_ATCC_8482_lys_L,27.0773,15.4781,109.2056,0
Bacteroides_vulgatus_ATCC_8482_malt,26.1169,15.4781,8.594,0
Bacteroides_vulgatus_ATCC_8482_malttr,0,0,0,0
Bacteroides_vulgatus_ATCC_8482_man,0.1,0.1,0.1,0
Bacteroides_vulgatus_ATCC_8482_mantr,0,0,0,0
Bacteroides_vulgatus_ATCC_8482_melib,0.1,0.1,0.1,0
Bacteroides_vulgatus_ATCC_8482_mg2,2e-08,1e-08,9e-08,0
Bacteroides_vulgatus_ATCC_8482_mn2,2e-08,1e-08,9e-08,0
Bacteroides_vulgatus_ATCC_8482_mqn8,2.008,1.3104,7.0293,0
Bacteroides_vulgatus_ATCC_8482_na1,0,0,0,0
Bacteroides_vulgatus_ATCC_8482_nac,39.7945,23.7773,136.3843,0
Bacteroides_vulgatus_ATCC_8482_ncam,39.7941,10.9932,45.111,0
Bacteroides_vulgatus_ATCC_8482_nh4,54.1546,30.9562,218.4112,0
Bacteroides_vulgatus_ATCC_8482_o2,0.00092535,0.0032477,3.1778e-05,0
Bacteroides_vulgatus_ATCC_8482_ocdca,48.8014,29.6614,136.3026,0
Bacteroides_vulgatus_ATCC_8482_ocdcea,0,0,0,0
Bacteroides_vulgatus_ATCC_8482_orn,54.1546,30.9562,161.6146,0
Bacteroides_vulgatus_ATCC_8482_pb,0,0,0,0
Bacteroides_vulgatus_ATCC_8482_pheme,0.00020961,0.00011982,0.00084539,0
Bacteroides_vulgatus_ATCC_8482_pi,13.4704,13.8782,13.7017,0
Bacteroides_vulgatus_ATCC_8482_ppa,27.0773,15.4781,109.2056,0
Bacteroides_vulgatus_ATCC_8482_ppi,6.7352,6.9391,6.8508,0
Bacteroides_vulgatus_ATCC_8482_pro_L,27.0773,15.4781,86.1731,0
Bacteroides_vulgatus_ATCC_8482_ptrc,27.0777,15.4783,109.2073,0
Bacteroides_vulgatus_ATCC_8482_pydam,0.00020961,0.00011982,3.1778e-05,0
Bacteroides_vulgatus_ATCC_8482_pydx,0.00020961,0.00011982,0.00084539,0
Bacteroides_vulgatus_ATCC_8482_pydxn,0.00020961,0.00011982,0.00084539,0
Bacteroides_vulgatus_ATCC_8482_q8,0.00020961,0.00011982,0.00084539,0
Bacteroides_vulgatus_ATCC_8482_raffin,0,0,0,0
Bacteroides_vulgatus_ATCC_8482_rib_D,0.1,0.1,0.1,0
Bacteroides_vulgatus_ATCC_8482_rmn,0,0,0,0
Bacteroides_vulgatus_ATCC_8482_sT_antigen,1,2,1,0
Bacteroides_vulgatus_ATCC_8482_sTn_antigen,1,1,1,0
Bacteroides_vulgatus_ATCC_8482_ser_L,54.1546,30.9562,218.4112,0
Bacteroides_vulgatus_ATCC_8482_sheme,0.00020961,0.00011982,0.00084539,0
Bacteroides_vulgatus_ATCC_8482_so4,2e-08,1e-08,9e-08,0
Bacteroides_vulgatus_ATCC_8482_spmd,0.00020961,0.00011982,0.00084539,0
Bacteroides_vulgatus_ATCC_8482_stys,0,0,0,0
Bacteroides_vulgatus_ATCC_8482_succ,54.1476,30.9562,218.3755,0
Bacteroides_vulgatus_ATCC_8482_sucr,27.0773,15.4781,109.2056,0
Bacteroides_vulgatus_ATCC_8482_taur,20,15.4781,20,0
Bacteroides_vulgatus_ATCC_8482_tchola,10,10,10,0
Bacteroides_vulgatus_ATCC_8482_tdchola,10,10,10,0
Bacteroides_vulgatus_ATCC_8482_thr_L,54.1314,30.943,218.3178,0
Bacteroides_vulgatus_ATCC_8482_thymd,27.0767,15.4777,109.2031,0
Bacteroides_vulgatus_ATCC_8482_ttdca,54.0026,30.8694,92.7157,0
Bacteroides_vulgatus_ATCC_8482_ura,0.1,0.1,0.1,0
Bacteroides_vulgatus_ATCC_8482_uri,54.1512,30.9543,218.3975,0
Bacteroides_vulgatus_ATCC_8482_val_L,54.1082,30.9297,218.2241,0
Bacteroides_vulgatus_ATCC_8482_xan,0.1,0.1,0.1,0
Bacteroides_vulgatus_ATCC_8482_xyl_D,1,1,1,0
Bacteroides_vulgatus_ATCC_8482_zn2,2e-08,1e-08,9e-08,0
Alistipes_putredinis_DSM_17216_26dap_M,1e-07,6e-07,6e-09,2e-08
Alistipes_putredinis_DSM_17216_4hbz,2e-08,7e-08,7e-10,3e-09
Alistipes_putredinis_DSM_17216_C02528,20,20,0.90447,3.223
Alistipes_putredinis_DSM_17216_ac,52.6541,180.8678,1.8082,6.4434
Alistipes_putredinis_DSM_17216_adn,9.269,26.6633,0.42069,1.2427
Alistipes_putredinis_DSM_17216_ala_L,52.642,182.0876,1.8078,6.4419
Alistipes_putredinis_DSM_17216_arg_L,2e-06,6e-06,5e-08,2e-07
Alistipes_putredinis_DSM_17216_asn_L,26.3244,92.3892,0.90402,3.2214
Alistipes_putredinis_DSM_17216_but,0,0,0,0
Alistipes_putredinis_DSM_17216_ca2,2e-08,7e-08,7e-10,3e-09
Alistipes_putredinis_DSM_17216_cd2,0,0,0,0
Alistipes_putredinis_DSM_17216_cholate,20,20,0.90447,3.223
Alistipes_putredinis_DSM_17216_cit,0,0,0,0
Alistipes_putredinis_DSM_17216_cl,2e-08,7e-08,7e-10,3e-09
Alistipes_putredinis_DSM_17216_co2,49.7509,163.2105,1.8043,6.4295
Alistipes_putredinis_DSM_17216_cobalt2,2e-08,7e-08,7e-10,3e-09
Alistipes_putredinis_DSM_17216_cro4,0,0,0,0
Alistipes_putredinis_DSM_17216_cu2,2e-08,7e-08,7e-10,3e-09
Alistipes_putredinis_DSM_17216_cys_L,0.0004083,0.001433,1.402e-05,4.996e-05
Alistipes_putredinis_DSM_17216_cytd,26.3294,88.9731,0.90419,3.2219
Alistipes_putredinis_DSM_17216_dad_2,4.9168,15.1521,0.26693,0.69484
Alistipes_putredinis_DSM_17216_dcyt,0,0,0,0
Alistipes_putredinis_DSM_17216_dextrin,0,0,0,0
Alistipes_putredinis_DSM_17216_dgchol,10,10,0.90447,3.223
Alistipes_putredinis_DSM_17216_dgsn,0.1,0.1,0.1,0.1
Alistipes_putredinis_DSM_17216_din,0,0,0,0
Alistipes_putredinis_DSM_17216_duri,0.0011234,0.0039428,3.858e-05,0.00013748
Alistipes_putredinis_DSM_17216_fe2,2e-08,7e-08,7e-10,3e-09
Alistipes_putredinis_DSM_17216_fe3,2e-08,7e-08,7e-10,3e-09
Alistipes_putredinis_DSM_17216_fol,6e-08,2e-07,2e-09,7e-09
Alistipes_putredinis_DSM_17216_gchola,10,10,0.90447,3.223
Alistipes_putredinis_DSM_17216_glu_L,52.6447,184.7642,1.8079,6.4422
Alistipes_putredinis_DSM_17216_gly,52.6752,170.1728,1.8089,6.446
Alistipes_putredinis_DSM_17216_glyc,2.744,6.9391,0.097143,0.34615
Alistipes_putredinis_DSM_17216_gsn,4.5078,13.4904,0.2543,0.64982
Alistipes_putredinis_DSM_17216_gthox,1e-08,3e-08,4e-10,1e-09
Alistipes_putredinis_DSM_17216_h2,52.6752,176.2583,1.8089,6.446
Alistipes_putredinis_DSM_17216_h2o,52.6752,184.8712,1.8089,6.446
Alistipes_putredinis_DSM_17216_h,52.6752,181.5566,1.8089,6.446
Alistipes_putredinis_DSM_17216_hdca,52.445,148.1322,1.801,6.4178
Alistipes_putredinis_DSM_17216_hg2,0,0,0,0
Alistipes_putredinis_DSM_17216_his_L,6e-07,2e-06,2e-08,6e-08
Alistipes_putredinis_DSM_17216_ile_L,4.3704,15.3386,0.15009,0.53482
Alistipes_putredinis_DSM_17216_indole,26.3345,12.9363,0.90436,3.2226
Alistipes_putredinis_DSM_17216_ins,5.0479,15.6009,0.17892,0.63755
Alistipes_putredinis_DSM_17216_isobut,26.3376,92.4356,0.90447,3.223
Alistipes_putredinis_DSM_17216_isocapr,17.5382,61.5528,0.60228,2.1462
Alistipes_putredinis_DSM_17216_isoval,8.7691,30.7764,0.30114,1.0731
Alistipes_putredinis_DSM_17216_k,2e-08,7e-08,7e-10,3e-09
Alistipes_putredinis_DSM_17216_lac_D,52.6752,180.7678,1.8089,6.446
Alistipes_putredinis_DSM_17216_lanost,0.00092535,0.0032477,3.1778e-05,0.00011324
Alistipes_putredinis_DSM_17216_leu_L,26.3073,92.3292,0.90343,3.2193
Alistipes_putredinis_DSM_17216_lys_L,1e-06,7e-06,7e-08,2e-07
Alistipes_putredinis_DSM_17216_met_L,0.0004086,0.001434,1.403e-05,5e-05
Alistipes_putredinis_DSM_17216_mg2,2e-08,7e-08,7e-10,3e-09
Alistipes_putredinis_DSM_17216_mn2,2e-08,7e-08,7e-10,3e-09
Alistipes_putredinis_DSM_17216_mqn7,4e-08,1e-07,1e-09,5e-09
Alistipes_putredinis_DSM_17216_na1,0,0,0,0
Alistipes_putredinis_DSM_17216_nac,2e-08,7e-08,7e-10,3e-09
Alistipes_putredinis_DSM_17216_nh4,52.6752,184.8712,1.8089,6.446
Alistipes_putredinis_DSM_17216_o2,0.00092535,0.0032477,3.1778e-05,0.00011324
Alistipes_putredinis_DSM_17216_ocdca,36.7777,119.7881,1.2682,4.5189
Alistipes_putredinis_DSM_17216_ocdcea,3.2778,11.5039,0.11257,0.40111
Alistipes_putredinis_DSM_17216_pb,0,0,0,0
Alistipes_putredinis_DSM_17216_phe_L,17.1772,16.2761,0.9042,3.2219
Alistipes_putredinis_DSM_17216_pheme,2e-08,7e-08,7e-10,3e-09
Alistipes_putredinis_DSM_17216_pi,13.4704,13.8782,0.90263,3.2165
Alistipes_putredinis_DSM_17216_pnto_R,4e-08,1e-07,1e-09,5e-09
Alistipes_putredinis_DSM_17216_ppa,26.3376,92.4356,0.90447,3.223
Alistipes_putredinis_DSM_17216_ppi,6.7352,6.9391,0.45132,1.6082
Alistipes_putredinis_DSM_17216_pro_L,1e-06,4e-06,4e-08,2e-07
Alistipes_putredinis_DSM_17216_ribflv,4e-08,1e-07,1e-09,5e-09
Alistipes_putredinis_DSM_17216_ser_L,52.6752,184.8712,1.8089,6.446
Alistipes_putredinis_DSM_17216_sheme,2e-08,7e-08,7e-10,3e-09
Alistipes_putredinis_DSM_17216_so4,2e-08,7e-08,7e-10,3e-09
Alistipes_putredinis_DSM_17216_spmd,2e-08,7e-08,7e-10,3e-09
Alistipes_putredinis_DSM_17216_succ,52.6752,184.8712,1.8089,6.446
Alistipes_putredinis_DSM_17216_taur,20,20,0.90447,3.223
Alistipes_putredinis_DSM_17216_tchola,10,10,0.90447,3.223
Alistipes_putredinis_DSM_17216_tdchola,10,10,0.90447,3.223
Alistipes_putredinis_DSM_17216_thm,2e-08,7e-08,7e-10,3e-09
Alistipes_putredinis_DSM_17216_thr_L,40.0596,139.0052,1.3757,4.9022
Alistipes_putredinis_DSM_17216_thymd,1e-07,4e-07,4e-09,1e-08
Alistipes_putredinis_DSM_17216_trp_L,26.3345,12.9363,0.90436,3.2226
Alistipes_putredinis_DSM_17216_ttdca,26.2225,56.1004,0.90051,3.2089
Alistipes_putredinis_DSM_17216_tyr_L,17.1772,16.2761,0.9042,3.222
Alistipes_putredinis_DSM_17216_urea,2e-08,7e-08,7e-10,3e-09
Alistipes_putredinis_DSM_17216_uri,32.1371,106.7709,1.11,3.9554
Alistipes_putredinis_DSM_17216_val_L,21.948,77.0297,0.75372,2.6858
Alistipes_putredinis_DSM_17216_zn2,2e-08,7e-08,7e-10,3e-09
Bacteroides_sp_4_3_47FAA_4hbz,0,0,0,0
Bacteroides_sp_4_3_47FAA_C02528,20,13.6574,20,0.86326
Bacteroides_sp_4_3_47FAA_ac,50.134,27.3148,201.0904,1.7265
Bacteroides_sp_4_3_47FAA_acgam,48.5609,27.3148,182.7733,1.7265
Bacteroides_sp_4_3_47FAA_adn,17.4335,9.6438,62.1683,0.76644
Bacteroides_sp_4_3_47FAA_adocbl,0,0,0,0
Bacteroides_sp_4_3_47FAA_ala_L,50.0907,27.2912,138.4668,1.725
Bacteroides_sp_4_3_47FAA_arab_L,0,0,0,0
Bacteroides_sp_4_3_47FAA_arabttr,0,0,0,0
Bacteroides_sp_4_3_47FAA_arg_L,44.3102,24.1901,177.3476,1.5625
Bacteroides_sp_4_3_47FAA_arsenb,0,0,0,0
Bacteroides_sp_4_3_47FAA_asn_L,50.134,27.3148,201.0904,1.7265
Bacteroides_sp_4_3_47FAA_btn,0.017867,0.017867,0.017867,0.017867
Bacteroides_sp_4_3_47FAA_ca2,5e-08,3e-08,2e-07,2e-09
Bacteroides_sp_4_3_47FAA_cbl1,0,0,0,0
Bacteroides_sp_4_3_47FAA_cbl2,0,0,0,0
Bacteroides_sp_4_3_47FAA_cd2,0,0,0,0
Bacteroides_sp_4_3_47FAA_cholate,20,13.6574,20,0.86326
Bacteroides_sp_4_3_47FAA_chtbs,0.1,0.1,0.1,0.1
Bacteroides_sp_4_3_47FAA_cit,0.00097879,0.00053328,0.003926,3.3708e-05
Bacteroides_sp_4_3_47FAA_cl,5e-08,3e-08,2e-07,2e-09
Bacteroides_sp_4_3_47FAA_co2,50.134,27.3148,201.0904,1.7265
Bacteroides_sp_4_3_47FAA_cobalt2,5e-08,3e-08,2e-07,2e-09
Bacteroides_sp_4_3_47FAA_cro4,0,0,0,0
Bacteroides_sp_4_3_47FAA_ctbt,0,0,0,0
Bacteroides_sp_4_3_47FAA_cu2,5e-08,3e-08,2e-07,2e-09
Bacteroides_sp_4_3_47FAA_cytd,49.0641,26.7319,196.7988,1.6897
Bacteroides_sp_4_3_47FAA_dad_2,8.978,4.966,34.4667,0.46719
Bacteroides_sp_4_3_47FAA_dcyt,50.134,27.3148,201.0904,1.7265
Bacteroides_sp_4_3_47FAA_ddca,25.067,13.6574,13.9405,0.86326
Bacteroides_sp_4_3_47FAA_dgchol,10,10,10,0.86326
Bacteroides_sp_4_3_47FAA_dgsn,0.1,0.1,0.1,0.1
Bacteroides_sp_4_3_47FAA_din,0,0,0,0
Bacteroides_sp_4_3_47FAA_drib,0,0,0,0
Bacteroides_sp_4_3_47FAA_duri,0.1,0.1,0.1,0.1
Bacteroides_sp_4_3_47FAA_fe2,5e-08,3e-08,2e-07,2e-09
Bacteroides_sp_4_3_47FAA_fe3,5e-08,3e-08,2e-07,2e-09
Bacteroides_sp_4_3_47FAA_for,50.134,27.3148,201.0904,1.7265
Bacteroides_sp_4_3_47FAA_galt,0,0,0,0
Bacteroides_sp_4_3_47FAA_galur,0,0,0,0
Bacteroides_sp_4_3_47FAA_gbbtn,0,0,0,0
Bacteroides_sp_4_3_47FAA_gcald,0.00062884,0.00035946,0.0025362,0
Bacteroides_sp_4_3_47FAA_gchola,10,10,10,0.86326
Bacteroides_sp_4_3_47FAA_glc_D,25.067,13.6574,100.5452,0.86326
Bacteroides_sp_4_3_47FAA_glcur,9,8.2356,9,0.86326
Bacteroides_sp_4_3_47FAA_glu_L,50.134,27.3148,201.0904,1.7265
Bacteroides_sp_4_3_47FAA_gly,20,13.6574,20,0.86326
Bacteroides_sp_4_3_47FAA_glyb,0,0,0,0
Bacteroides_sp_4_3_47FAA_gsn,8.6327,4.8426,32.0951,0.46296
Bacteroides_sp_4_3_47FAA_h2,50.134,27.3148,201.0904,1.7265
Bacteroides_sp_4_3_47FAA_h2o,50.134,27.3148,201.0904,1.7265
Bacteroides_sp_4_3_47FAA_h,50.134,27.3148,201.0904,1.7265
Bacteroides_sp_4_3_47FAA_hdca,50.0262,27.2562,169.8422,1.7228
Bacteroides_sp_4_3_47FAA_hg2,0,0,0,0
Bacteroides_sp_4_3_47FAA_ins,10.388,5.7919,38.2498,0.3714
Bacteroides_sp_4_3_47FAA_isobut,25.067,13.6574,100.5452,0.86326
Bacteroides_sp_4_3_47FAA_isocapr,25.067,13.6574,100.5452,0.86326
Bacteroides_sp_4_3_47FAA_isoval,12.5335,6.8287,50.2726,0.43163
Bacteroides_sp_4_3_47FAA_k,5e-08,3e-08,2e-07,2e-09
Bacteroides_sp_4_3_47FAA_lac_D,50.134,27.3148,201.0904,1.7265
Bacteroides_sp_4_3_47FAA_lac_L,0,0,0,0
Bacteroides_sp_4_3_47FAA_leu_L,50.1066,27.2999,200.9801,1.7256
Bacteroides_sp_4_3_47FAA_lys_L,25.0652,13.6565,100.5378,0.8632
Bacteroides_sp_4_3_47FAA_met_L,0.99344,0.99639,0.97372,0.10036
Bacteroides_sp_4_3_47FAA_metala,0,0,0,0
Bacteroides_sp_4_3_47FAA_mg2,5e-08,3e-08,2e-07,2e-09
Bacteroides_sp_4_3_47FAA_mn2,5e-08,3e-08,2e-07,2e-09
Bacteroides_sp_4_3_47FAA_na1,0,0,0,0
Bacteroides_sp_4_3_47FAA_nac,6.549,3.6438,24.0261,0.2388
Bacteroides_sp_4_3_47FAA_nh4,50.134,27.3148,201.0904,1.7265
Bacteroides_sp_4_3_47FAA_o2,0.00092535,0.0032477,3.1778e-05,0.00011324
Bacteroides_sp_4_3_47FAA_ocdca,25.0131,13.6281,100.329,0.8614
Bacteroides_sp_4_3_47FAA_pb,0,0,0,0
Bacteroides_sp_4_3_47FAA_pheme,9.9998,9.9993,10,0.86326
Bacteroides_sp_4_3_47FAA_pi,13.4704,13.6178,13.7017,0.86076
Bacteroides_sp_4_3_47FAA_ppa,25.067,13.6574,100.5452,0.86326
Bacteroides_sp_4_3_47FAA_ppi,6.7352,6.8089,6.8508,0.43038
Bacteroides_sp_4_3_47FAA_pro_L,25.067,13.6574,86.1731,0.86326
Bacteroides_sp_4_3_47FAA_ptrc,0,0,0,0
Bacteroides_sp_4_3_47FAA_pydam,0.0004894,0.00026664,0.001963,1.6854e-05
Bacteroides_sp_4_3_47FAA_pydx,0.32233,0.32731,0.32092,0.32126
Bacteroides_sp_4_3_47FAA_pydxn,0.32281,0.32757,0.32288,0.32128
Bacteroides_sp_4_3_47FAA_rib_D,0.1,0.1,0.1,0.1
Bacteroides_sp_4_3_47FAA_rmn,0,0,0,0
Bacteroides_sp_4_3_47FAA_ser_L,50.134,27.3148,201.0904,1.7265
Bacteroides_sp_4_3_47FAA_so4,5e-08,3e-08,2e-07,2e-09
Bacteroides_sp_4_3_47FAA_spmd,0,0,0,0
Bacteroides_sp_4_3_47FAA_succ,50.134,27.3148,201.0905,1.7265
Bacteroides_sp_4_3_47FAA_taur,20,13.6574,20,0.86326
Bacteroides_sp_4_3_47FAA_tchola,10,10,10,0.86326
Bacteroides_sp_4_3_47FAA_tdchola,10,10,10,0.86326
Bacteroides_sp_4_3_47FAA_thr_L,50.1056,27.2993,200.9764,1.7255
Bacteroides_sp_4_3_47FAA_thymd,25.067,13.6574,100.5452,0.86326
Bacteroides_sp_4_3_47FAA_ttdca,50.0263,27.2562,92.7158,1.7228
Bacteroides_sp_4_3_47FAA_urea,25.067,13.6574,100.5452,0.86326
Bacteroides_sp_4_3_47FAA_uri,50.1304,27.3129,201.0758,1.7264
Bacteroides_sp_4_3_47FAA_val_L,50.1073,27.3003,200.983,1.7256
Bacteroides_sp_4_3_47FAA_xan,0.1,0.1,0.1,0.1
Bacteroides_sp_4_3_47FAA_xyl_D,1,1,1,0.86326
Bacteroides_sp_4_3_47FAA_zn2,5e-08,3e-08,2e-07,2e-09
Burkholderiales_bacterium_1_1_47_Lcyst,0,0,0,0
Burkholderiales_bacterium_1_1_47_ala_L,3e-06,1e-06,2e-06,0
Burkholderiales_bacterium_1_1_47_alaasp,0,0,0,0
Burkholderiales_bacterium_1_1_47_alagln,0,0,0,0
Burkholderiales_bacterium_1_1_47_alaglu,0,0,0,0
Burkholderiales_bacterium_1_1_47_alagly,0,0,0,0
Burkholderiales_bacterium_1_1_47_alahis,0,0,0,0
Burkholderiales_bacterium_1_1_47_alaleu,0,0,0,0
Burkholderiales_bacterium_1_1_47_alathr,0,0,0,0
Burkholderiales_bacterium_1_1_47_asn_L,13.5748,5.2662,6.1215,0
Burkholderiales_bacterium_1_1_47_asp_L,15.7089,6.0651,8.449,0
Burkholderiales_bacterium_1_1_47_btn,0,0,0,0
Burkholderiales_bacterium_1_1_47_butso3,0,0,0,0
Burkholderiales_bacterium_1_1_47_ca2,3e-08,1e-08,1e-08,0
Burkholderiales_bacterium_1_1_47_cd2,0,0,0,0
Burkholderiales_bacterium_1_1_47_cgly,0.1,0.1,0.1,0
Burkholderiales_bacterium_1_1_47_chol,0,0,0,0
Burkholderiales_bacterium_1_1_47_cit,0,0,0,0
Burkholderiales_bacterium_1_1_47_cl,3e-08,1e-08,1e-08,0
Burkholderiales_bacterium_1_1_47_co2,15.7659,6.1969,8.5622,0
Burkholderiales_bacterium_1_1_47_cobalt2,3e-08,1e-08,1e-08,0
Burkholderiales_bacterium_1_1_47_cu2,3e-08,1e-08,1e-08,0
Burkholderiales_bacterium_1_1_47_cys_L,15.8048,6.1635,8.5468,0
Burkholderiales_bacterium_1_1_47_dms,0,0,0,0
Burkholderiales_bacterium_1_1_47_dmso,0,0,0,0
Burkholderiales_bacterium_1_1_47_ethso3,0,0,0,0
Burkholderiales_bacterium_1_1_47_fe2,3e-08,1e-08,1e-08,0
Burkholderiales_bacterium_1_1_47_fe3,3e-08,1e-08,1e-08,0
Burkholderiales_bacterium_1_1_47_for,15.7089,6.0651,8.449,0
Burkholderiales_bacterium_1_1_47_fum,31.4178,12.1302,10.1473,0
Burkholderiales_bacterium_1_1_47_gln_L,12.995,5.1458,5.0176,0
Burkholderiales_bacterium_1_1_47_glu_L,18.3804,7.3249,8.2937,0
Burkholderiales_bacterium_1_1_47_gly,8.0579,3.355,4.5153,0
Burkholderiales_bacterium_1_1_47_glyasn,0,0,0,0
Burkholderiales_bacterium_1_1_47_glyasp,0,0,0,0
Burkholderiales_bacterium_1_1_47_glycys,0,0,0,0
Burkholderiales_bacterium_1_1_47_glygln,0,0,0,0
Burkholderiales_bacterium_1_1_47_glyglu,0,0,0,0
Burkholderiales_bacterium_1_1_47_glyleu,0.1,0.1,0.1,0
Burkholderiales_bacterium_1_1_47_glymet,0.0061716,0.0023828,0.0033194,0
Burkholderiales_bacterium_1_1_47_glyphe,0,0,0,0
Burkholderiales_bacterium_1_1_47_glypro,0.1,0.1,0.1,0
Burkholderiales_bacterium_1_1_47_glytyr,0,0,0,0
Burkholderiales_bacterium_1_1_47_h2,15.7089,6.0651,8.449,0
Burkholderiales_bacterium_1_1_47_h2o,31.4178,12.1302,16.898,0
Burkholderiales_bacterium_1_1_47_h2s,15.7089,6.0651,8.449,0
Burkholderiales_bacterium_1_1_47_h,16.7078,6.7539,9.2141,0
Burkholderiales_bacterium_1_1_47_hdca,0,0,0,0
Burkholderiales_bacterium_1_1_47_hexs,0,0,0,0
Burkholderiales_bacterium_1_1_47_hg2,0,0,0,0
Burkholderiales_bacterium_1_1_47_his_L,1.1386,0.4824,0.64419,0
Burkholderiales_bacterium_1_1_47_hxan,0,0,0,0
Burkholderiales_bacterium_1_1_47_indole,15.7089,6.0651,8.449,0
Burkholderiales_bacterium_1_1_47_isetac,0,0,0,0
Burkholderiales_bacterium_1_1_47_k,3e-08,1e-08,1e-08,0
Burkholderiales_bacterium_1_1_47_leu_L,5.3553,2.1657,2.9383,0
Burkholderiales_bacterium_1_1_47_lys_L,3.2011,1.2809,1.7662,0
Burkholderiales_bacterium_1_1_47_mal_L,15.8089,6.1651,8.549,0
Burkholderiales_bacterium_1_1_47_met_D,0,0,0,0
Burkholderiales_bacterium_1_1_47_met_L,0.0061716,0.0023828,0.0033194,0
Burkholderiales_bacterium_1_1_47_metala,0,0,0,0
Burkholderiales_bacterium_1_1_47_metsox_R_L,0,0,0,0
Burkholderiales_bacterium_1_1_47_metsox_S_L,0,0,0,0
Burkholderiales_bacterium_1_1_47_mg2,3e-08,1e-08,1e-08,0
Burkholderiales_bacterium_1_1_47_mn2,3e-08,1e-08,1e-08,0
Burkholderiales_bacterium_1_1_47_mops,0,0,0,0
Burkholderiales_bacterium_1_1_47_mso3,0,0,0,0
Burkholderiales_bacterium_1_1_47_na1,0,0,0,0
Burkholderiales_bacterium_1_1_47_nac,0.1,0.1,0.1,0
Burkholderiales_bacterium_1_1_47_nh4,23.0902,8.9999,9.9475,0
Burkholderiales_bacterium_1_1_47_nmn,0.1,0.1,0.1,0
Burkholderiales_bacterium_1_1_47_no2,0.2,0.2,0.2,0
Burkholderiales_bacterium_1_1_47_no3,0.1,0.1,0.1,0
Burkholderiales_bacterium_1_1_47_o2,0.00092535,0.0032477,3.1778e-05,0
Burkholderiales_bacterium_1_1_47_ocdca,0,0,0,0
Burkholderiales_bacterium_1_1_47_orn,15.7089,6.0651,8.449,0
Burkholderiales_bacterium_1_1_47_pb,0,0,0,0
Burkholderiales_bacterium_1_1_47_phe_L,15.6739,6.0678,8.4528,0
Burkholderiales_bacterium_1_1_47_pi,9.008,3.6251,4.9522,0
Burkholderiales_bacterium_1_1_47_ppi,4.475,1.7706,2.4374,0
Burkholderiales_bacterium_1_1_47_pro_L,5.4823,2.276,3.0684,0
Burkholderiales_bacterium_1_1_47_ptrc,15.7089,6.0651,8.449,0
Burkholderiales_bacterium_1_1_47_pydx,3e-08,1e-08,1e-08,0
Burkholderiales_bacterium_1_1_47_ribflv,6e-08,2e-08,3e-08,0
Burkholderiales_bacterium_1_1_47_ser_L,25.4182,9.9102,13.4861,0
Burkholderiales_bacterium_1_1_47_so3,0,0,0,0
Burkholderiales_bacterium_1_1_47_so4,3e-08,1e-08,1e-08,0
Burkholderiales_bacterium_1_1_47_succ,17.698,7.2592,9.8324,0
