,SRS011061,SRS011134,SRS012902,SRS054956
Bacteroides_vulgatus_ATCC_8482_nac,39.79448491242795,23.777275533333523,136.38429461750513,0.0
Bacteroides_vulgatus_ATCC_8482_ncam,39.79406568831644,10.993256711858528,45.110919090066055,0.0
Bacteroides_vulgatus_ATCC_8482_nh4,54.154576,30.956208,218.411068,0.0
Bacteroides_vulgatus_ATCC_8482_o2,0.0009253538361087485,0.003247662817625,3.177791788749999e-05,0.0
Bacteroides_vulgatus_ATCC_8482_ocdca,48.80150947129677,29.661418556082737,136.3025304732547,0.0
Bacteroides_vulgatus_ATCC_8482_orn,54.154576,30.956208,161.61451399999999,0.0
Bacteroides_vulgatus_ATCC_8482_pheme,0.00020961205572999999,0.00011981987259,0.0008453873400774999,0.0
Bacteroides_vulgatus_ATCC_8482_pi,13.470451411234018,13.878151505183705,13.701694560626095,0.0
Bacteroides_vulgatus_ATCC_8482_ppa,27.077288,15.478104,109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_ppi,6.735225705616756,6.9390757525916715,6.850847280312848,0.0
Bacteroides_vulgatus_ATCC_8482_pro_L,27.077288,15.478104,86.17310093595061,0.0
Bacteroides_vulgatus_ATCC_8482_ptrc,27.07770722411146,15.47834363974518,109.20722477468016,0.0
Bacteroides_vulgatus_ATCC_8482_pydam,0.00020961205572999999,0.00011981987259,3.177791788749999e-05,0.0
Bacteroides_vulgatus_ATCC_8482_pydx,0.00020961205572999999,0.00011981987259,0.0008453873400774999,0.0
Bacteroides_vulgatus_ATCC_8482_pydxn,0.00020961205572999999,0.00011981987259,0.0008453873400774999,0.0
Bacteroides_vulgatus_ATCC_8482_q8,0.00020961205573044595,0.00011981987259,0.0008453873400774969,0.0
Bacteroides_vulgatus_ATCC_8482_rib_D,0.1,0.1,0.1,0.0
Bacteroides_vulgatus_ATCC_8482_sT_antigen,1.0,2.0,1.0,0.0
Bacteroides_vulgatus_ATCC_8482_sTn_antigen,1.0,1.0,1.0,0.0
Bacteroides_vulgatus_ATCC_8482_ser_L,54.154576,30.956208,218.411068,0.0
Bacteroides_vulgatus_ATCC_8482_sheme,0.00020961205572999999,0.00011981987259,0.0008453873400774999,0.0
Bacteroides_vulgatus_ATCC_8482_so4,2.096120557299754e-08,1.1981987258987987e-08,8.453873400772992e-08,0.0
Bacteroides_vulgatus_ATCC_8482_spmd,0.00020961205572999999,0.00011981987259,0.0008453873400774999,0.0
Bacteroides_vulgatus_ATCC_8482_succ,54.14756590210049,30.956208,218.3753950003827,0.0
Bacteroides_vulgatus_ATCC_8482_sucr,27.077288,15.478104,109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_taur,20.0,15.478104,20.0,0.0
Bacteroides_vulgatus_ATCC_8482_tchola,10.0,10.0,10.0,0.0
Bacteroides_vulgatus_ATCC_8482_tdchola,10.0,10.0,10.0,0.0
Bacteroides_vulgatus_ATCC_8482_thr_L,54.13142718648287,30.94297551737121,218.31770641439346,0.0
Bacteroides_vulgatus_ATCC_8482_thymd,27.07665916383281,15.477744540382231,109.20299783797977,0.0
Bacteroides_vulgatus_ATCC_8482_ttdca,54.00263829693713,30.869356334148915,92.71581330938201,0.0
Bacteroides_vulgatus_ATCC_8482_ura,0.1,0.1,0.1,0.0
Bacteroides_vulgatus_ATCC_8482_uri,54.15118984974916,30.95427238570428,218.39741130194562,0.0
Bacteroides_vulgatus_ATCC_8482_val_L,54.10817859315945,30.92968599792919,218.22394240639414,0.0
Bacteroides_vulgatus_ATCC_8482_xan,0.1,0.1,0.1,0.0
Bacteroides_vulgatus_ATCC_8482_xyl_D,1.0,1.0,1.0,0.0
Bacteroides_vulgatus_ATCC_8482_zn2,2.096120557299754e-08,1.1981987258987987e-08,8.453873400772992e-08,0.0
Alistipes_putredinis_DSM_17216_26dap_M,1.6468220079995412e-07,5.779759475700239e-07,5.655412286994501e-09,2.015230311357835e-08
Alistipes_putredinis_DSM_17216_C02528,20.0,20.0,0.9044679999999999,3.2229503999999998
Alistipes_putredinis_DSM_17216_ac,52.654020276530964,180.86761280000002,1.8082111593448,6.44331792754944
Alistipes_putredinis_DSM_17216_adn,9.269021871470418,26.66328165758012,0.42068192724683706,1.2427070340719348
Alistipes_putredinis_DSM_17216_ala_L,52.64201014999764,182.0874052445028,1.80779871515329,6.441848237994911
Alistipes_putredinis_DSM_17216_arg_L,1.6447578014520958e-06,5.772514844952503e-06,5.648323519048381e-08,2.0127043239828377e-07
Alistipes_putredinis_DSM_17216_asn_L,26.324341490098757,92.38907509733336,0.904013934639977,3.221332398994202
Alistipes_putredinis_DSM_17216_cholate,20.0,20.0,0.9044679999999999,3.2229503999999998
Alistipes_putredinis_DSM_17216_co2,49.75084649007947,163.21029195909324,1.8043273952339147,6.429478655076908
Alistipes_putredinis_DSM_17216_cys_L,0.0004082727034717378,0.0014328919671021643,1.402064371523165e-05,4.996068326374359e-05
Alistipes_putredinis_DSM_17216_cytd,26.32941265081708,88.97295753362074,0.9041880852433598,3.2219529613102083
Alistipes_putredinis_DSM_17216_dad_2,4.916763770951078,15.152063351362449,0.26693101104664335,0.6948362670931365
Alistipes_putredinis_DSM_17216_dgchol,10.0,10.0,0.9044679999999999,3.2229503999999998
Alistipes_putredinis_DSM_17216_dgsn,0.1,0.1,0.1,0.1
Alistipes_putredinis_DSM_17216_duri,0.0011234287753580001,0.0039428353994000005,3.858008254e-05,0.00013747494931200005
Alistipes_putredinis_DSM_17216_fol,6.1165698700405e-08,2.1466984786262452e-07,2.1005139136300727e-09,7.48489952763704e-09
Alistipes_putredinis_DSM_17216_gchola,10.0,10.0,0.9044679999999999,3.2229503999999998
Alistipes_putredinis_DSM_17216_glu_L,52.64462889394639,184.7639217939583,1.8078886464065298,6.442168695953184
Alistipes_putredinis_DSM_17216_gly,52.675127200000006,170.17268371340833,1.8089359999999999,6.4459007999999995
Alistipes_putredinis_DSM_17216_glyc,2.744004393478579,6.939075752591713,0.09714321677846316,0.34615682298703476
Alistipes_putredinis_DSM_17216_gsn,4.507849318764566,13.490446738542529,0.2542981512595739,0.6498207657112328
Alistipes_putredinis_DSM_17216_h2,52.675127200000006,176.25810280000002,1.8089359999999999,6.4459007999999995
Alistipes_putredinis_DSM_17216_h2o,52.675127200000006,184.87096,1.8089359999999999,6.4459007999999995
Alistipes_putredinis_DSM_17216_h,52.675127200000006,181.5564521903002,1.8089359999999999,6.4459007999999995
Alistipes_putredinis_DSM_17216_hdca,52.44499918247391,148.13203322792788,1.801033088746819,6.417739835781695
Alistipes_putredinis_DSM_17216_his_L,5.219051602972646e-07,1.8317014716801028e-06,1.7922937887976777e-08,6.386598512639775e-08
Alistipes_putredinis_DSM_17216_ile_L,4.370418751529966,15.338615265789926,0.15008616466554278,0.5348119164451113
Alistipes_putredinis_DSM_17216_indole,26.334455635807384,12.936318994504594,0.9043612682536599,3.222570075738048
Alistipes_putredinis_DSM_17216_ins,5.047854725300853,15.60089571862634,0.1789166714220087,0.6375455601814936
Alistipes_putredinis_DSM_17216_isobut,26.337563600000003,92.43548,0.9044679999999999,3.2229503999999998
Alistipes_putredinis_DSM_17216_isocapr,17.538158404970822,61.552697702057465,0.6022843759256132,2.146159588070784
Alistipes_putredinis_DSM_17216_isoval,8.769079202485411,30.776348851028732,0.3011421879628066,1.073079794035392
Alistipes_putredinis_DSM_17216_lac_D,52.675127200000006,180.7676128,1.8089359999999999,6.4459007999999995
Alistipes_putredinis_DSM_17216_lanost,0.0009253538361087501,0.0032476628176249995,3.177791788749999e-05,0.00011323634795997321
Alistipes_putredinis_DSM_17216_leu_L,26.30724064005549,92.3290571964309,0.9034266680320311,3.2192397532079653
Alistipes_putredinis_DSM_17216_lys_L,1.87944853849778e-06,6.596195852803799e-06,6.45428364799e-08,2.2998974054388999e-07
Alistipes_putredinis_DSM_17216_met_L,0.00040863320216044316,0.001434157189301958,1.4033023733890496e-05,5.0004797799597846e-05
Alistipes_putredinis_DSM_17216_mqn7,4.077713284367885e-08,1.4311323191015107e-07,1.4003425809979732e-09,4.989932956796835e-09
Alistipes_putredinis_DSM_17216_nh4,52.675127200000006,184.87096,1.8089359999999999,6.4459007999999995
Alistipes_putredinis_DSM_17216_o2,0.0009253538361087501,0.0032476628176280734,3.177791788749999e-05,0.00011323634795997321
Alistipes_putredinis_DSM_17216_ocdca,36.77766139211293,119.78794729921607,1.2681594267176997,4.518916016490996
Alistipes_putredinis_DSM_17216_ocdcea,3.2778138872047293,11.50396083009117,0.11256461743987158,0.40110891574238233
Alistipes_putredinis_DSM_17216_phe_L,17.177111958361817,16.276034052288544,0.9041951220043999,3.22197803586432
Alistipes_putredinis_DSM_17216_pi,13.470451411233464,13.878151505183473,0.9026319609532942,3.2164079211284378
Alistipes_putredinis_DSM_17216_pnto_R,4.077712544188483e-08,1.4311322112103841e-07,1.4003430636204059e-09,4.989932911314554e-09
Alistipes_putredinis_DSM_17216_ppa,26.337563600000003,92.43548,0.9044679999999999,3.2229503999999998
Alistipes_putredinis_DSM_17216_ppi,6.735225705616617,6.939075752591736,0.4513158886655117,1.608203633407558
Alistipes_putredinis_DSM_17216_pro_L,1.2138324624131475e-06,4.260120184500227e-06,4.1684668988870976e-08,1.485377263898361e-07
Alistipes_putredinis_DSM_17216_ribflv,4.077713284367885e-08,1.4311323191015107e-07,1.4003425809979732e-09,4.989932956796835e-09
Alistipes_putredinis_DSM_17216_ser_L,52.675127200000006,184.87096,1.8089359999999999,6.4459007999999995
Alistipes_putredinis_DSM_17216_succ,52.675127200000006,184.87096,1.8089359999999999,6.4459007999999995
Alistipes_putredinis_DSM_17216_taur,20.0,20.0,0.9044679999999999,3.2229503999999998
Alistipes_putredinis_DSM_17216_tchola,10.0,10.0,0.9044679999999999,3.2229503999999998
Alistipes_putredinis_DSM_17216_tdchola,10.0,10.0,0.9044679999999999,3.2229503999999998
Alistipes_putredinis_DSM_17216_thr_L,40.05952874313527,139.00507759433236,1.3756990735181422,4.902119123368704
Alistipes_putredinis_DSM_17216_thymd,9.862100690022531e-08,3.461246548585109e-07,3.386780425998861e-09,1.2068337772804145e-08
Alistipes_putredinis_DSM_17216_trp_L,26.334455946603804,12.936320085289475,0.9043612789268346,3.222570113770474
Alistipes_putredinis_DSM_17216_ttdca,26.22249975591916,56.10038754854877,0.9005165500288219,3.2088699380431502
Alistipes_putredinis_DSM_17216_tyr_L,17.17711275296612,16.276036841066983,0.9041951492921995,3.2219781331007336
Alistipes_putredinis_DSM_17216_uri,32.13705863884469,106.77085502896588,1.110036531077641,3.9554662872001014
Alistipes_putredinis_DSM_17216_val_L,21.94797198588667,77.02957480630393,0.7537234129785242,2.685792283804955
Bacteroides_sp_4_3_47FAA_C02528,20.0,13.657444799999999,20.0,0.8632584000000001
Bacteroides_sp_4_3_47FAA_ac,50.1341024,27.314889599999997,201.09078079999998,1.7265168000000002
Bacteroides_sp_4_3_47FAA_acgam,48.56092108055141,27.314889599999997,182.7736638117685,1.7265168000000002
Bacteroides_sp_4_3_47FAA_adn,17.43355893605758,9.643784786718708,62.16831016266045,0.7664319975663214
Bacteroides_sp_4_3_47FAA_ala_L,50.09074123936489,27.291264856382845,138.4669380777297,1.7250235295768714
Bacteroides_sp_4_3_47FAA_arg_L,44.31026302085505,24.190119650560796,177.34796572444287,1.5625432657205285
Bacteroides_sp_4_3_47FAA_asn_L,50.1341024,27.314889599999997,201.09078079999998,1.7265168000000002
Bacteroides_sp_4_3_47FAA_btn,0.01786663279938,0.01786663279938,0.01786663279938,0.01786663279938
Bacteroides_sp_4_3_47FAA_ca2,4.8939657410255154e-08,2.66641123552536e-08,1.9629979294746164e-07,1.6853825372391577e-09
Bacteroides_sp_4_3_47FAA_cholate,20.0,13.657444799999999,20.0,0.8632584000000001
Bacteroides_sp_4_3_47FAA_chtbs,0.1,0.1,0.1,0.1
Bacteroides_sp_4_3_47FAA_cit,0.0009787931482064,0.0005332822471055999,0.0039259958589488,3.37076507448e-05
Bacteroides_sp_4_3_47FAA_cl,4.8939657410255154e-08,2.66641123552536e-08,1.9629979294746164e-07,1.6853825372391577e-09
Bacteroides_sp_4_3_47FAA_co2,50.1341024,27.314889599999997,201.09078079999998,1.7265168000000002
Bacteroides_sp_4_3_47FAA_cobalt2,4.8939657410255154e-08,2.66641123552536e-08,1.9629979294746164e-07,1.6853825372391577e-09
Bacteroides_sp_4_3_47FAA_cu2,4.8939657410255154e-08,2.66641123552536e-08,1.9629979294746164e-07,1.6853825372391577e-09
Bacteroides_sp_4_3_47FAA_cytd,49.06415011259503,26.73194052524547,196.79914036777737,1.68966981339866
Bacteroides_sp_4_3_47FAA_dad_2,8.978004168624135,4.96602579440906,34.46680465790624,0.46718531271838687
Bacteroides_sp_4_3_47FAA_dcyt,50.1341024,27.314889599999997,201.09078079999998,1.7265168000000002
Bacteroides_sp_4_3_47FAA_ddca,25.0670512,13.657444799999999,13.940501248277936,0.8632584000000001
Bacteroides_sp_4_3_47FAA_dgchol,10.0,10.0,10.0,0.8632584000000001
Bacteroides_sp_4_3_47FAA_dgsn,0.1,0.1,0.1,0.1
Bacteroides_sp_4_3_47FAA_duri,0.1,0.1,0.1,0.1
Bacteroides_sp_4_3_47FAA_fe2,4.8939657410255154e-08,2.66641123552536e-08,1.9629979294746164e-07,1.6853825372391577e-09
Bacteroides_sp_4_3_47FAA_fe3,4.8939657410255154e-08,2.66641123552536e-08,1.9629979294746164e-07,1.6853825372391577e-09
Bacteroides_sp_4_3_47FAA_for,50.1341024,27.314889599999997,201.09078079999998,1.7265168000000002
Bacteroides_sp_4_3_47FAA_gcald,0.0006288361671922815,0.00035945961777147234,0.0025361620202324978,0.0
Bacteroides_sp_4_3_47FAA_gchola,10.0,10.0,10.0,0.8632584000000001
Bacteroides_sp_4_3_47FAA_glc_D,25.0670512,13.657444799999999,100.54539039999999,0.8632584000000001
Bacteroides_sp_4_3_47FAA_glcur,9.0,8.235633422222222,9.0,0.8632584000000001
Bacteroides_sp_4_3_47FAA_glu_L,50.1341024,27.314889599999997,201.09078079999998,1.7265168000000002
Bacteroides_sp_4_3_47FAA_gly,20.0,13.657444799999999,20.0,0.8632584000000001
Bacteroides_sp_4_3_47FAA_gsn,8.632760326153834,4.8425386479650685,32.09522128658408,0.4629553135714815
Bacteroides_sp_4_3_47FAA_h2,50.1341024,27.314889599999997,201.09078079999998,1.7265168000000002
Bacteroides_sp_4_3_47FAA_h2o,50.1341024,27.314889599999997,201.09078079999998,1.7265168000000002
Bacteroides_sp_4_3_47FAA_h,50.1341024,27.314889599999997,201.09078079999998,1.7265168000000002
Bacteroides_sp_4_3_47FAA_hdca,50.026283999378535,27.25614619842625,169.84235371410608,1.7228037529699152
Bacteroides_sp_4_3_47FAA_ins,10.387998883959261,5.791912619938542,38.24987954136786,0.3714011926605665
Bacteroides_sp_4_3_47FAA_isobut,25.0670512,13.657444799999999,100.54539039999999,0.8632584000000001
Bacteroides_sp_4_3_47FAA_isocapr,25.0670512,13.657444799999999,100.54539039999999,0.8632584000000001
Bacteroides_sp_4_3_47FAA_isoval,12.5335256,6.828722399999999,50.272695199999994,0.43162920000000005
Bacteroides_sp_4_3_47FAA_k,4.8939657410255154e-08,2.66641123552536e-08,1.9629979294746164e-07,1.6853825372391577e-09
Bacteroides_sp_4_3_47FAA_lac_D,50.1341024,27.314889599999997,201.09078079999998,1.7265168000000002
Bacteroides_sp_4_3_47FAA_leu_L,50.106612618301526,27.299912163160077,200.9805176976178,1.7255701076756402
Bacteroides_sp_4_3_47FAA_lys_L,25.065228324036738,13.656451630614143,100.5380787392101,0.863195623849152
Bacteroides_sp_4_3_47FAA_met_L,0.9934473371221051,0.9964298699981151,0.9737168906721051,0.10035665952009958
Bacteroides_sp_4_3_47FAA_mg2,4.8939657410255154e-08,2.66641123552536e-08,1.9629979294746164e-07,1.6853825372391577e-09
Bacteroides_sp_4_3_47FAA_mn2,4.8939657410255154e-08,2.66641123552536e-08,1.9629979294746164e-07,1.6853825372391577e-09
Bacteroides_sp_4_3_47FAA_nac,6.549006057499632,3.6438724563843135,24.02614821480455,0.2388029260882762
Bacteroides_sp_4_3_47FAA_nh4,50.1341024,27.314889599999997,201.09078079999998,1.7265168000000002
Bacteroides_sp_4_3_47FAA_o2,0.0009253538361087501,0.0032476628176284494,3.177791788749999e-05,0.00011323634795999999
Bacteroides_sp_4_3_47FAA_ocdca,25.013141999689285,13.628073099213116,100.32915748340565,0.8614018764849606
Bacteroides_sp_4_3_47FAA_pheme,9.999796134724347,9.999284505397066,9.999992998987267,0.8632584000000001
Bacteroides_sp_4_3_47FAA_pi,13.470451411233537,13.617833471816633,13.70169456062604,0.8607546511443289
Bacteroides_sp_4_3_47FAA_ppa,25.0670512,13.657444799999999,100.54539039999999,0.8632584000000001
Bacteroides_sp_4_3_47FAA_ppi,6.735225705616767,6.8089147551438245,6.85084728031309,0.4303772003721999
Bacteroides_sp_4_3_47FAA_pro_L,25.0670512,13.657444799999999,86.17310093595054,0.8632584000000001
Bacteroides_sp_4_3_47FAA_pydam,0.0004893965741032,0.00026664112355279996,0.0019629979294744,1.68538253724e-05
Bacteroides_sp_4_3_47FAA_pydx,0.32232185201185576,0.3273074814671945,0.3209132650177618,0.32125786685893176
Bacteroides_sp_4_3_47FAA_pydxn,0.32281124858595894,0.3275741225907483,0.3228762629472363,0.3212747206843042
Bacteroides_sp_4_3_47FAA_rib_D,0.1,0.1,0.1,0.1
Bacteroides_sp_4_3_47FAA_ser_L,50.1341024,27.314889599999997,201.09078079999998,1.7265168000000002
Bacteroides_sp_4_3_47FAA_so4,4.8939657410255154e-08,2.66641123552536e-08,1.9629979294746164e-07,1.6853825372391577e-09
Bacteroides_sp_4_3_47FAA_succ,50.1341024,27.314889599999997,201.09078079999998,1.7265168000000002
Bacteroides_sp_4_3_47FAA_taur,20.0,13.657444799999999,20.0,0.8632584000000001
Bacteroides_sp_4_3_47FAA_tchola,10.0,10.0,10.0,0.8632584000000001
Bacteroides_sp_4_3_47FAA_tdchola,10.0,10.0,10.0,0.8632584000000001
Bacteroides_sp_4_3_47FAA_thr_L,50.10567077398679,27.29939901198661,200.97673990566432,1.7255376724677771
Bacteroides_sp_4_3_47FAA_thymd,25.0670512,13.657444799999999,100.54539039999999,0.8632584000000001
Bacteroides_sp_4_3_47FAA_ttdca,50.02628399937854,27.256146198426286,92.71581330938199,1.7228037529699214
Bacteroides_sp_4_3_47FAA_urea,25.0670512,13.657444799999999,100.54539039999999,0.8632584000000001
Bacteroides_sp_4_3_47FAA_uri,50.130456648073476,27.312903261228286,201.0761574784202,1.726391247698304
Bacteroides_sp_4_3_47FAA_val_L,50.107329611166996,27.30030280705369,200.98339359741942,1.725594799455655
Bacteroides_sp_4_3_47FAA_xan,0.1,0.1,0.1,0.1
Bacteroides_sp_4_3_47FAA_xyl_D,1.0,1.0,1.0,0.8632584000000001
Bacteroides_sp_4_3_47FAA_zn2,4.8939657410255154e-08,2.66641123552536e-08,1.9629979294746164e-07,1.6853825372391577e-09
Burkholderiales_bacterium_1_1_47_ala_L,3.0533632356596896e-06,1.1788810300190217e-06,1.6422533819331064e-06,0.0
Burkholderiales_bacterium_1_1_47_asn_L,13.574734527658736,5.2662730882765905,6.121543348635168,0.0
Burkholderiales_bacterium_1_1_47_asp_L,15.7088636,6.065076400000001,8.4490224,0.0
Burkholderiales_bacterium_1_1_47_cgly,0.1,0.1,0.1,0.0
Burkholderiales_bacterium_1_1_47_co2,15.765899912438366,6.1968457374812385,8.562237061831595,0.0
Burkholderiales_bacterium_1_1_47_cys_L,15.804756190077262,6.163490559316558,8.546813226928869,0.0
Burkholderiales_bacterium_1_1_47_for,15.7088636,6.065076400000001,8.4490224,0.0
Burkholderiales_bacterium_1_1_47_fum,31.4177272,12.130152800000001,10.1473268,0.0
Burkholderiales_bacterium_1_1_47_gln_L,12.994956657280486,5.145819197393147,5.017595390143381,0.0
Burkholderiales_bacterium_1_1_47_glu_L,18.38038186436023,7.324889102487823,8.293668109547339,0.0
Burkholderiales_bacterium_1_1_47_gly,8.05789652191428,3.355075921918141,4.515278437931315,0.0
Burkholderiales_bacterium_1_1_47_glyleu,0.1,0.1,0.1,0.0
Burkholderiales_bacterium_1_1_47_glymet,0.0061715962235546,0.0023828077930354,0.0033193970018664002,0.0
Burkholderiales_bacterium_1_1_47_glypro,0.1,0.1,0.1,0.0
Burkholderiales_bacterium_1_1_47_h2,15.7088636,6.065076400000001,8.4490224,0.0
Burkholderiales_bacterium_1_1_47_h2o,31.4177272,12.130152800000001,16.8980448,0.0
Burkholderiales_bacterium_1_1_47_h2s,15.7088636,6.065076400000001,8.4490224,0.0
Burkholderiales_bacterium_1_1_47_h,16.70774853212051,6.75391579030021,9.214101776518584,0.0
Burkholderiales_bacterium_1_1_47_his_L,1.1386724346692898,0.4824023782695607,0.6441838497947951,0.0
Burkholderiales_bacterium_1_1_47_indole,15.7088636,6.065076400000001,8.4490224,0.0
Burkholderiales_bacterium_1_1_47_leu_L,5.35529591741939,2.165613683783652,2.938232905235336,0.0
Burkholderiales_bacterium_1_1_47_lys_L,3.201056478226839,1.280859320364306,1.7662465273346861,0.0
Burkholderiales_bacterium_1_1_47_mal_L,15.8088636,6.1650764,8.5490224,0.0
Burkholderiales_bacterium_1_1_47_met_L,0.0061715962235546,0.0023828077930354,0.0033193970018664002,0.0
Burkholderiales_bacterium_1_1_47_nac,0.10000006133839959,0.10000002368230378,0.10000003299089753,0.0
Burkholderiales_bacterium_1_1_47_nh4,23.090179984804564,8.999859155524915,9.947507136012915,0.0
Burkholderiales_bacterium_1_1_47_nmn,0.1,0.1,0.1,0.0
Burkholderiales_bacterium_1_1_47_no2,0.2,0.2,0.2,0.0
Burkholderiales_bacterium_1_1_47_no3,0.1,0.1,0.1,0.0
Burkholderiales_bacterium_1_1_47_o2,0.0009253538361087501,0.0032476628176249995,3.177791788749999e-05,0.0
Burkholderiales_bacterium_1_1_47_orn,15.7088636,6.065076400000001,8.4490224,0.0
Burkholderiales_bacterium_1_1_47_phe_L,15.673841296435189,6.06781417548696,8.45283628871136,0.0
Burkholderiales_bacterium_1_1_47_pi,9.00799648878482,3.6250199279907656,4.952170327953081,0.0
Burkholderiales_bacterium_1_1_47_ppi,4.474980467153369,1.7706110454820818,2.4373704659960405,0.0
Burkholderiales_bacterium_1_1_47_pro_L,5.482280552991694,2.275925251006628,3.0683707299498626,0.0
Burkholderiales_bacterium_1_1_47_ptrc,15.7088636,6.065076400000001,8.4490224,0.0
Burkholderiales_bacterium_1_1_47_ribflv,6.13383996989807e-08,2.368230361709839e-08,3.299089776527802e-08,0.0
Burkholderiales_bacterium_1_1_47_ser_L,25.418186137961943,9.910195927980544,13.486151122458368,0.0
Burkholderiales_bacterium_1_1_47_succ,17.69795656970395,7.25922350061229,9.832415291536359,0.0
Burkholderiales_bacterium_1_1_47_thr_L,4.041459505773257,1.5803185427652782,2.1464537142923428,0.0
Burkholderiales_bacterium_1_1_47_trp_L,15.7088636,6.065076400000001,8.4490224,0.0
Burkholderiales_bacterium_1_1_47_tyr_L,17.17711275296611,6.722144269603347,9.282165233074378,0.0
Burkholderiales_bacterium_1_1_47_ura,0.011532033857395999,0.004452433236004,0.006202511834063999,0.0
Bacteroides_sp_20_3_2hyoxplac,0.0009253538361087502,0.0032476628176250338,3.177791788749999e-05,0.00011323634795999991
Bacteroides_sp_20_3_C02528,13.7278352,5.9049032,1.5983043999999997,0.7405212
Bacteroides_sp_20_3_ac,27.4556704,11.8098064,3.1966087999999995,1.4810424
Bacteroides_sp_20_3_acnam,0.006347476439776,0.002730309141616,0.0007390239884719999,0.00034240219245600004
Bacteroides_sp_20_3_adn,26.109929097945084,11.726066082306065,3.1941283969957057,1.4798931877415442
Bacteroides_sp_20_3_arab_L,1.0,1.0,1.0,0.7405212
Bacteroides_sp_20_3_arg_L,22.547375578746298,10.05568684779688,2.893614664388582,1.3425001486585804
Bacteroides_sp_20_3_asn_L,27.4556704,11.8098064,3.1966087999999995,1.4810424
Bacteroides_sp_20_3_cholate,13.7278352,5.9049032,1.5983043999999997,0.7405212
Bacteroides_sp_20_3_chtbs,0.003173738219888,0.001365154570808,0.00036951199423599995,0.00017120109622800002
Bacteroides_sp_20_3_co2,27.4556704,11.8098064,3.1966087999999995,1.4810424
Bacteroides_sp_20_3_cytd,27.44322522508191,11.804453221430492,3.195159833171614,1.480371069398322
Bacteroides_sp_20_3_dad_2,13.71464642943264,5.899230170538854,1.5967688578171788,0.739809757586481
Bacteroides_sp_20_3_dcyt,27.4556704,11.8098064,3.1966087999999995,1.4810424
Bacteroides_sp_20_3_ddca,16.47340224,7.085883839999999,1.9179652799999996,0.88862544
Bacteroides_sp_20_3_dgchol,10.0,5.9049032,1.5983043999999997,0.7405212
Bacteroides_sp_20_3_dgsn,0.008115408832090117,0.0034907691477764,0.000944860821474021,0.00043776984493739996
Bacteroides_sp_20_3_duri,0.1,0.1,0.1,0.1
Bacteroides_sp_20_3_fe2,0.0002680421920662528,0.00011529590606296253,3.1207616402995345e-05,1.445901140476482e-05
Bacteroides_sp_20_3_fe3,0.0002680153905272,0.0001152843776252,3.12044959534e-05,1.44575656482e-05
Bacteroides_sp_20_3_for,27.4556704,11.8098064,3.1966087999999995,1.4810424
Bacteroides_sp_20_3_fum,27.4556704,11.8098064,3.1966087999999995,1.4810424
Bacteroides_sp_20_3_gcald,0.0006288361671900056,0.00035945961777030314,0.0025361620202325047,0.0
Bacteroides_sp_20_3_gchola,10.0,5.9049032,1.5983043999999997,0.7405212
Bacteroides_sp_20_3_gly,27.4556704,11.8098064,3.1966087999999995,1.4810424
Bacteroides_sp_20_3_glyc,13.7278352,5.9049032,0.7121396688585975,0.5103739522094636
Bacteroides_sp_20_3_glymet,0.1,0.1,0.1,0.1
Bacteroides_sp_20_3_h2,27.4556704,11.8098064,3.1966087999999995,1.4810424
Bacteroides_sp_20_3_h2o,27.4556704,11.8098064,3.1966087999999995,1.4810424
Bacteroides_sp_20_3_h,27.4556704,11.8098064,3.1966087999999995,1.4810424
Bacteroides_sp_20_3_hdca,27.4556704,11.8098064,3.1966087999999995,1.4810424
Bacteroides_sp_20_3_ins,26.125625497848844,11.7328177456725,3.1959558974475124,1.4807398993113634
Bacteroides_sp_20_3_isobut,13.7278352,5.9049032,1.5983043999999997,0.7405212
Bacteroides_sp_20_3_isocapr,13.7278352,5.9049032,1.5983043999999997,0.7405212
Bacteroides_sp_20_3_isoval,6.8639176,2.9524516,0.7991521999999999,0.3702606
Bacteroides_sp_20_3_lac_D,27.4556704,11.8098064,3.1966087999999995,1.4810424
Bacteroides_sp_20_3_leu_L,27.440615769527916,11.803330787905718,3.1948560194797393,1.48023030742602
Bacteroides_sp_20_3_lys_L,13.724661461780112,5.903538045429191,1.5979348880057638,0.740349998903772
Bacteroides_sp_20_3_met_L,0.1000008983090385,0.10000038639944564,0.10000010458832666,0.10000004845752282
Bacteroides_sp_20_3_nac,7.408350185978151,3.571108420731365,1.2889283914202814,0.6134393382144079
Bacteroides_sp_20_3_nh4,27.4556704,11.8098064,3.1966087999999995,1.4810424
Bacteroides_sp_20_3_no2,0.2,0.2,0.2,0.1
Bacteroides_sp_20_3_o2,0.0009253538361087485,0.003247662817625,3.177791788750963e-05,0.00011323634795999999
Bacteroides_sp_20_3_ocdca,13.7278352,5.9049032,1.5983044,0.7405212
Bacteroides_sp_20_3_orn,22.547375578746276,10.055686847796856,2.8936146643885925,1.3425001486585817
Bacteroides_sp_20_3_pheme,9.999796134724347,5.9049032,1.5983043999999997,0.7405212
Bacteroides_sp_20_3_pi,13.470451411233547,5.887623065705515,1.5936271150827022,0.7383541355536418
Bacteroides_sp_20_3_ppa,13.7278352,5.9049032,1.5983043999999997,0.7405212
